Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All_NBA_Label,All_NBA_Target,Season_End_Year
229.0,Kevon Looney,25.0,GSW,C,82.0,80.0,1732.0,208.0,364.0,0.571,0.0,1.0,0.0,208.0,363.0,0.573,0.571,75.0,125.0,0.6,208.0,388.0,596.0,165.0,50.0,52.0,67.0,215.0,491.0,0.0,,looneke01,15.7,0.586,0.003,0.343,13.5,23.8,18.8,13.2,1.4,2.9,13.8,12.2,3.5,3.2,6.8,0.187,-0.9,1.7,0.9,1.3,None,0,2022
383.0,Brook Lopez,33.0,MIL,C,13.0,11.0,298.0,61.0,131.0,0.466,19.0,53.0,0.358,42.0,78.0,0.538,0.538,20.0,23.0,0.87,19.0,34.0,53.0,6.0,8.0,15.0,12.0,34.0,161.0,0.0,,lopezbr01,16.0,0.57,0.405,0.176,6.9,11.9,9.4,3.0,1.3,4.8,7.8,21.9,0.3,0.3,0.7,0.108,-0.7,-0.7,-1.3,0.1,None,0,2022
332.0,Robin Lopez,33.0,ORL,C,36.0,9.0,612.0,110.0,199.0,0.553,2.0,6.0,0.333,108.0,193.0,0.56,0.558,32.0,54.0,0.593,68.0,58.0,126.0,54.0,2.0,18.0,44.0,67.0,254.0,0.0,,lopezro01,13.7,0.57,0.03,0.271,11.7,10.0,10.9,14.4,0.2,2.7,16.5,18.9,0.5,0.3,0.8,0.064,-2.4,-1.4,-3.8,-0.3,None,0,2022
484.0,Didi Louzada,22.0,2TM,SF,9.0,1.0,129.0,12.0,33.0,0.364,9.0,23.0,0.391,3.0,10.0,0.3,0.5,2.0,2.0,1.0,5.0,12.0,17.0,5.0,2.0,2.0,5.0,13.0,35.0,0.0,,louzama01,6.4,0.517,0.697,0.061,4.1,10.6,7.2,5.3,0.8,1.5,12.9,13.0,0.0,0.0,0.0,-0.005,-4.1,-3.4,-7.5,-0.2,None,0,2022
76.0,Kevin Love,33.0,CLE,C,74.0,4.0,1665.0,327.0,761.0,0.43,187.0,477.0,0.392,140.0,284.0,0.493,0.553,166.0,198.0,0.838,87.0,449.0,536.0,160.0,26.0,18.0,98.0,101.0,1007.0,0.0,6MOY-2,loveke01,19.6,0.594,0.627,0.26,5.9,29.2,17.8,15.3,0.8,1.0,10.4,25.1,3.2,2.5,5.7,0.164,4.4,0.1,4.5,2.7,None,0,2022
115.0,Kyle Lowry,35.0,MIA,PG,63.0,63.0,2133.0,276.0,627.0,0.44,144.0,382.0,0.377,132.0,245.0,0.539,0.555,148.0,174.0,0.851,33.0,249.0,282.0,474.0,67.0,17.0,168.0,177.0,844.0,2.0,,lowryky01,15.0,0.6,0.609,0.278,1.8,13.0,7.5,32.3,1.6,0.8,19.3,18.2,3.7,2.7,6.4,0.143,1.1,0.8,2.0,2.1,None,0,2022
531.0,Gabriel Lundberg,27.0,PHO,SG,4.0,0.0,44.0,5.0,19.0,0.263,3.0,8.0,0.375,2.0,11.0,0.182,0.342,0.0,0.0,,2.0,5.0,7.0,11.0,3.0,0.0,3.0,7.0,13.0,0.0,,lundbga01,7.7,0.342,0.421,0.0,5.0,11.9,8.5,31.5,3.3,0.0,13.6,21.5,-0.1,0.1,0.0,-0.005,-5.3,0.5,-4.8,0.0,None,0,2022
344.0,Timothé Luwawu-Cabarrot,26.0,ATL,SF,52.0,18.0,685.0,74.0,186.0,0.398,44.0,122.0,0.361,30.0,64.0,0.469,0.516,35.0,41.0,0.854,17.0,65.0,82.0,40.0,18.0,6.0,20.0,76.0,227.0,0.0,,luwawti01,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,0.6,0.3,0.9,0.061,-2.3,-1.0,-3.3,-0.2,None,0,2022
125.0,Trey Lyles,26.0,2TM,PF,75.0,23.0,1537.0,262.0,562.0,0.466,67.0,209.0,0.321,195.0,353.0,0.552,0.526,195.0,243.0,0.802,89.0,290.0,379.0,88.0,29.0,32.0,73.0,123.0,786.0,0.0,,lylestr01,16.4,0.588,0.372,0.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,-0.3,0.7,None,0,2022
278.0,Théo Maledon,20.0,OKC,PG,51.0,7.0,908.0,119.0,317.0,0.375,44.0,150.0,0.293,75.0,167.0,0.449,0.445,79.0,100.0,0.79,20.0,111.0,131.0,111.0,31.0,11.0,65.0,67.0,361.0,0.0,,maledth01,10.6,0.5,0.473,0.315,2.2,12.8,7.4,18.5,1.7,1.1,15.3,20.3,-0.5,0.8,0.3,0.015,-3.7,-0.7,-4.4,-0.6,None,0,2022
390.0,Sandro Mamukelashvili,22.0,MIL,PF,41.0,3.0,407.0,57.0,115.0,0.496,22.0,52.0,0.423,35.0,63.0,0.556,0.591,18.0,22.0,0.818,35.0,47.0,82.0,22.0,9.0,9.0,15.0,28.0,154.0,0.0,,mamuksa01,14.7,0.618,0.452,0.191,9.3,12.0,10.7,7.4,1.1,2.1,10.7,14.6,0.8,0.3,1.1,0.135,0.6,-1.0,-0.3,0.2,None,0,2022
107.0,Terance Mann,25.0,LAC,SF,81.0,33.0,2317.0,334.0,690.0,0.484,76.0,208.0,0.365,258.0,482.0,0.535,0.539,128.0,164.0,0.78,104.0,321.0,425.0,209.0,55.0,21.0,84.0,178.0,872.0,0.0,,mannte01,13.4,0.572,0.301,0.238,4.9,14.3,9.7,13.1,1.2,0.8,9.9,16.0,3.1,2.4,5.5,0.113,-0.8,0.2,-0.6,0.8,None,0,2022
179.0,Tre Mann,20.0,OKC,PG,60.0,26.0,1367.0,231.0,588.0,0.393,98.0,272.0,0.36,133.0,316.0,0.421,0.476,65.0,82.0,0.793,25.0,146.0,171.0,91.0,47.0,12.0,71.0,102.0,625.0,0.0,,manntr01,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,None,0,2022
423.0,Boban Marjanović,33.0,DAL,C,23.0,0.0,128.0,42.0,70.0,0.6,1.0,4.0,0.25,41.0,66.0,0.621,0.607,13.0,22.0,0.591,8.0,31.0,39.0,3.0,0.0,3.0,15.0,24.0,98.0,0.0,,marjabo01,18.5,0.615,0.057,0.314,6.9,27.0,16.9,4.8,0.0,2.1,15.8,33.3,-0.1,0.2,0.1,0.045,-3.2,-1.2,-4.4,-0.1,None,0,2022
101.0,Lauri Markkanen,24.0,CLE,SF,61.0,61.0,1878.0,313.0,703.0,0.445,136.0,380.0,0.358,177.0,323.0,0.548,0.542,138.0,159.0,0.868,59.0,286.0,345.0,81.0,45.0,30.0,54.0,130.0,900.0,0.0,,markkla01,14.7,0.582,0.541,0.226,3.5,16.5,10.2,6.6,1.2,1.4,6.5,19.5,2.7,2.3,5.0,0.127,0.4,-0.1,0.4,1.1,None,0,2022
305.0,Naji Marshall,24.0,NOP,SF,55.0,4.0,735.0,109.0,269.0,0.405,21.0,105.0,0.2,88.0,164.0,0.537,0.444,74.0,93.0,0.796,38.0,104.0,142.0,62.0,33.0,8.0,46.0,69.0,313.0,0.0,,marshna01,12.3,0.505,0.39,0.346,5.6,16.0,10.7,12.3,2.2,1.0,12.9,20.8,0.0,0.7,0.8,0.05,-2.7,-0.5,-3.2,-0.2,None,0,2022
205.0,Caleb Martin,26.0,MIA,SF,60.0,12.0,1372.0,208.0,410.0,0.507,64.0,155.0,0.413,144.0,255.0,0.565,0.585,71.0,93.0,0.763,70.0,160.0,230.0,64.0,58.0,30.0,52.0,104.0,551.0,0.0,,martica02,14.8,0.611,0.378,0.227,5.9,13.0,9.5,7.0,2.1,2.3,10.3,16.3,1.9,2.1,4.0,0.139,0.1,0.9,1.1,1.1,None,0,2022
207.0,Cody Martin,26.0,CHO,SF,71.0,11.0,1866.0,204.0,423.0,0.482,61.0,159.0,0.384,143.0,264.0,0.542,0.554,75.0,107.0,0.701,82.0,203.0,285.0,179.0,88.0,32.0,61.0,116.0,544.0,0.0,,martico01,12.7,0.579,0.376,0.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,0.101,-1.2,0.7,-0.5,0.7,None,0,2022
377.0,Kelan Martin,26.0,2TM,SF,30.0,1.0,450.0,70.0,171.0,0.409,22.0,75.0,0.293,48.0,96.0,0.5,0.474,9.0,13.0,0.692,17.0,38.0,55.0,21.0,13.0,9.0,14.0,36.0,171.0,0.0,,martike03,9.4,0.484,0.439,0.076,4.1,9.6,6.8,6.7,1.4,1.7,7.3,18.1,-0.1,0.2,0.0,0.005,-2.6,-1.0,-3.6,-0.2,None,0,2022
147.0,KJ Martin,21.0,HOU,SF,79.0,2.0,1656.0,279.0,523.0,0.533,60.0,168.0,0.357,219.0,355.0,0.617,0.591,78.0,123.0,0.634,80.0,217.0,297.0,101.0,34.0,40.0,60.0,113.0,696.0,0.0,,martike04,14.3,0.603,0.321,0.235,5.3,14.5,9.9,9.4,1.0,2.2,9.4,16.3,2.3,0.6,2.9,0.084,0.0,-1.2,-1.2,0.4,None,0,2022
167.0,Garrison Mathews,25.0,HOU,SG,65.0,33.0,1712.0,184.0,461.0,0.399,139.0,386.0,0.36,45.0,75.0,0.6,0.55,143.0,180.0,0.794,32.0,158.0,190.0,64.0,57.0,24.0,41.0,168.0,650.0,0.0,,mathega01,11.0,0.602,0.837,0.39,2.0,10.2,6.1,5.3,1.6,1.3,7.1,14.4,2.2,0.5,2.8,0.077,-1.3,-1.0,-2.3,-0.1,None,0,2022
548.0,Dakota Mathias,26.0,MEM,SG,6.0,0.0,16.0,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,,mathida01,11.0,0.5,1.0,0.0,0.0,13.4,6.5,8.0,3.0,0.0,0.0,15.4,0.0,0.0,0.0,0.114,-1.4,1.7,0.3,0.0,None,0,2022
334.0,Wesley Matthews,35.0,MIL,SG,49.0,14.0,1002.0,87.0,220.0,0.395,53.0,157.0,0.338,34.0,63.0,0.54,0.516,22.0,28.0,0.786,30.0,62.0,92.0,36.0,23.0,8.0,18.0,87.0,249.0,0.0,,matthwe02,6.9,0.536,0.714,0.127,3.2,6.4,4.9,4.6,1.1,0.8,7.2,10.7,0.6,0.6,1.2,0.056,-3.0,-0.3,-3.3,-0.3,None,0,2022
38.0,Tyrese Maxey,21.0,PHI,PG,75.0,74.0,2650.0,483.0,995.0,0.485,132.0,309.0,0.427,351.0,686.0,0.512,0.552,213.0,246.0,0.866,26.0,214.0,240.0,321.0,55.0,32.0,88.0,156.0,1311.0,0.0,,maxeyty01,16.2,0.594,0.311,0.247,1.1,8.9,5.1,19.1,1.0,1.1,7.4,20.2,5.4,1.9,7.3,0.132,1.3,-0.7,0.6,1.8,None,0,2022
441.0,Skylar Mays,24.0,ATL,SG,28.0,5.0,220.0,32.0,64.0,0.5,8.0,25.0,0.32,24.0,39.0,0.615,0.563,8.0,9.0,0.889,5.0,20.0,25.0,17.0,7.0,0.0,10.0,9.0,80.0,0.0,,mayssk01,11.7,0.589,0.391,0.141,2.5,9.9,6.2,10.8,1.6,0.0,12.8,15.5,0.2,0.1,0.3,0.061,-1.2,-0.8,-2.0,0.0,None,0,2022
432.0,Miles McBride,21.0,NYK,PG,40.0,2.0,372.0,32.0,108.0,0.296,17.0,68.0,0.25,15.0,40.0,0.375,0.375,8.0,12.0,0.667,4.0,38.0,42.0,41.0,14.0,1.0,5.0,45.0,89.0,0.0,,mcbrimi01,6.1,0.393,0.63,0.111,1.1,11.2,6.1,15.9,1.9,0.3,4.2,13.9,-0.1,0.4,0.2,0.032,-5.5,1.0,-4.5,-0.2,None,0,2022
543.0,Mac McClung,23.0,2TM,SG,2.0,0.0,25.0,3.0,6.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.583,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,8.0,0.0,,mccluma01,5.2,0.621,0.5,0.167,0.0,12.9,6.5,5.2,1.9,3.6,31.8,16.3,0.0,0.0,0.0,-0.043,-8.4,-1.2,-9.6,0.0,None,0,2022
31.0,CJ McCollum,30.0,2TM,PG,62.0,62.0,2145.0,536.0,1164.0,0.46,182.0,469.0,0.388,354.0,695.0,0.509,0.539,116.0,170.0,0.682,53.0,216.0,269.0,315.0,70.0,22.0,127.0,121.0,1370.0,0.0,,mccolcj01,18.3,0.553,0.403,0.146,2.6,11.5,6.9,26.1,1.6,1.0,9.3,27.5,2.6,1.0,3.6,0.081,3.2,-1.3,1.9,2.1,None,0,2022
342.0,T.J. McConnell,29.0,IND,PG,27.0,8.0,652.0,100.0,208.0,0.481,10.0,33.0,0.303,90.0,175.0,0.514,0.505,19.0,23.0,0.826,20.0,70.0,90.0,131.0,29.0,10.0,29.0,53.0,229.0,0.0,,mccontj01,15.1,0.525,0.159,0.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,1.0,0.4,1.3,0.098,-0.4,1.4,0.9,0.5,None,0,2022
290.0,Jalen McDaniels,24.0,CHO,SF,55.0,2.0,895.0,123.0,254.0,0.484,41.0,108.0,0.38,82.0,146.0,0.562,0.565,53.0,72.0,0.736,37.0,133.0,170.0,58.0,26.0,22.0,36.0,93.0,340.0,0.0,,mcdanja01,12.7,0.595,0.425,0.283,4.3,16.0,10.1,8.7,1.4,2.3,11.2,15.3,1.0,0.7,1.7,0.093,-1.9,-0.4,-2.3,-0.1,None,0,2022
170.0,Jaden McDaniels,21.0,MIN,PF,70.0,31.0,1803.0,255.0,554.0,0.46,80.0,252.0,0.317,175.0,302.0,0.579,0.532,57.0,71.0,0.803,76.0,217.0,293.0,79.0,52.0,54.0,75.0,224.0,647.0,0.0,,mcdanja02,10.3,0.553,0.455,0.128,4.4,13.2,8.7,6.1,1.4,2.9,11.4,15.3,0.7,1.7,2.4,0.065,-2.9,-0.1,-2.9,-0.4,None,0,2022
197.0,Doug McDermott,30.0,SAS,PF,51.0,51.0,1223.0,215.0,465.0,0.462,108.0,256.0,0.422,107.0,209.0,0.512,0.578,40.0,51.0,0.784,18.0,97.0,115.0,64.0,13.0,6.0,43.0,79.0,578.0,0.0,,mcderdo01,11.4,0.593,0.551,0.11,1.5,8.4,4.9,7.3,0.5,0.4,8.1,18.3,1.1,0.5,1.6,0.062,-0.4,-2.1,-2.5,-0.1,None,0,2022
153.0,JaVale McGee,34.0,PHO,C,74.0,17.0,1172.0,288.0,458.0,0.629,2.0,9.0,0.222,286.0,449.0,0.637,0.631,102.0,146.0,0.699,163.0,333.0,496.0,42.0,22.0,81.0,98.0,181.0,680.0,0.0,,mcgeeja01,22.6,0.651,0.02,0.319,15.3,29.7,22.7,5.4,0.9,6.1,15.8,22.8,2.4,2.6,4.9,0.201,-0.1,0.9,0.8,0.8,None,0,2022
527.0,Cameron McGriff,24.0,POR,SF,3.0,0.0,46.0,5.0,14.0,0.357,2.0,6.0,0.333,3.0,8.0,0.375,0.429,2.0,2.0,1.0,6.0,9.0,15.0,3.0,0.0,1.0,0.0,7.0,14.0,0.0,,mcgrica01,12.5,0.47,0.429,0.143,13.8,22.3,17.9,9.4,0.0,2.1,0.0,14.0,0.1,0.0,0.1,0.097,-1.0,-3.0,-4.0,0.0,None,0,2022
326.0,Rodney McGruder,30.0,DET,SG,51.0,2.0,754.0,98.0,225.0,0.436,58.0,146.0,0.397,40.0,79.0,0.506,0.564,19.0,26.0,0.731,31.0,80.0,111.0,48.0,21.0,7.0,24.0,58.0,273.0,0.0,,mcgruro01,11.6,0.577,0.649,0.116,4.2,12.1,8.0,9.6,1.4,0.8,9.2,14.8,0.7,0.4,1.2,0.075,-0.7,-0.7,-1.4,0.1,None,0,2022
460.0,Alfonzo McKinnie,29.0,CHI,SF,17.0,3.0,206.0,24.0,61.0,0.393,9.0,27.0,0.333,15.0,34.0,0.441,0.467,2.0,8.0,0.25,13.0,20.0,33.0,5.0,2.0,3.0,7.0,26.0,59.0,0.0,,mckinal01,5.6,0.457,0.443,0.131,7.1,10.9,9.0,3.2,0.5,1.3,9.8,15.3,-0.2,0.1,-0.1,-0.015,-5.6,-3.4,-9.0,-0.4,None,0,2022
597.0,JaQuori McLaughlin,24.0,DAL,PG,4.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,mclauja01,-2.9,0.0,0.5,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.101,-9.4,-4.2,-13.6,0.0,None,0,2022
339.0,Jordan McLaughlin,25.0,MIN,PG,62.0,3.0,902.0,88.0,200.0,0.44,27.0,85.0,0.318,61.0,115.0,0.53,0.508,30.0,40.0,0.75,22.0,72.0,94.0,180.0,57.0,10.0,38.0,54.0,233.0,0.0,,mclaujo01,13.4,0.535,0.425,0.2,2.6,8.8,5.6,26.1,3.0,1.1,14.9,11.8,1.3,1.0,2.3,0.123,-1.2,1.6,0.4,0.6,None,0,2022
163.0,Ben McLemore,28.0,POR,SG,64.0,6.0,1285.0,216.0,539.0,0.401,151.0,417.0,0.362,65.0,122.0,0.533,0.541,72.0,88.0,0.818,12.0,91.0,103.0,59.0,38.0,10.0,55.0,103.0,655.0,0.0,,mclembe01,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,None,0,2022
124.0,De'Anthony Melton,23.0,MEM,SG,73.0,15.0,1657.0,281.0,695.0,0.404,139.0,372.0,0.374,142.0,323.0,0.44,0.504,90.0,120.0,0.75,64.0,264.0,328.0,194.0,104.0,39.0,112.0,128.0,791.0,0.0,6MOY-8,meltode01,15.2,0.529,0.535,0.173,4.0,17.1,10.4,16.0,3.0,2.1,13.0,21.3,0.9,2.8,3.7,0.107,0.3,1.6,1.9,1.6,None,0,2022
503.0,Sam Merrill,25.0,MEM,SG,6.0,0.0,58.0,8.0,24.0,0.333,7.0,23.0,0.304,1.0,1.0,1.0,0.479,2.0,4.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,2.0,3.0,25.0,0.0,,merrisa01,7.5,0.485,0.958,0.167,1.8,11.1,6.3,9.0,0.0,0.0,7.2,19.6,0.0,0.0,0.0,0.029,-2.2,-3.4,-5.6,-0.1,None,0,2022
212.0,Chimezie Metu,24.0,SAC,C,60.0,20.0,1279.0,203.0,449.0,0.452,57.0,186.0,0.306,146.0,263.0,0.555,0.516,71.0,91.0,0.78,34.0,301.0,335.0,60.0,51.0,32.0,61.0,93.0,534.0,0.0,,metuch01,13.4,0.546,0.414,0.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,0.056,-1.6,0.1,-1.5,0.2,None,0,2022
34.0,Khris Middleton,30.0,MIL,SF,66.0,66.0,2141.0,452.0,1021.0,0.443,162.0,434.0,0.373,290.0,587.0,0.494,0.522,259.0,291.0,0.89,41.0,315.0,356.0,358.0,76.0,18.0,190.0,160.0,1325.0,0.0,AS,middlkh01,18.1,0.577,0.425,0.285,2.1,15.3,8.8,25.5,1.7,0.8,14.2,26.7,3.2,2.2,5.3,0.119,1.9,-0.3,1.6,1.9,None,0,2022
598.0,C.J. Miles,34.0,BOS,SG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,milescj01,-7.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,-16.3,0.0,-16.3,0.0,None,0,2022
414.0,Paul Millsap,36.0,2TM,C,33.0,1.0,376.0,45.0,115.0,0.391,8.0,35.0,0.229,37.0,80.0,0.463,0.426,17.0,24.0,0.708,41.0,73.0,114.0,29.0,10.0,13.0,19.0,67.0,115.0,0.0,,millspa01,10.8,0.458,0.304,0.209,12.3,20.7,16.6,10.4,1.3,3.1,13.1,16.7,0.0,0.5,0.5,0.061,-3.7,0.2,-3.5,-0.1,None,0,2022
93.0,Patty Mills,33.0,BRK,SG,81.0,48.0,2346.0,324.0,794.0,0.408,227.0,568.0,0.4,97.0,226.0,0.429,0.551,48.0,59.0,0.814,18.0,138.0,156.0,183.0,51.0,17.0,73.0,112.0,923.0,0.0,,millspa02,10.4,0.563,0.715,0.074,0.9,6.2,3.6,10.6,1.1,0.6,8.2,16.4,1.9,0.9,2.8,0.058,-0.3,-1.4,-1.7,0.2,None,0,2022
245.0,Shake Milton,25.0,PHI,SG,55.0,6.0,1179.0,173.0,403.0,0.429,43.0,133.0,0.323,130.0,270.0,0.481,0.483,61.0,73.0,0.836,30.0,112.0,142.0,139.0,28.0,17.0,44.0,99.0,450.0,0.0,,miltosh01,11.9,0.517,0.33,0.181,2.9,10.4,6.7,17.6,1.2,1.3,9.2,18.3,0.7,1.0,1.7,0.069,-1.6,-0.6,-2.2,-0.1,None,0,2022
111.0,Davion Mitchell,23.0,SAC,PG,75.0,19.0,2076.0,352.0,843.0,0.418,101.0,320.0,0.316,251.0,523.0,0.48,0.477,56.0,85.0,0.659,33.0,133.0,166.0,313.0,55.0,24.0,114.0,141.0,861.0,0.0,,mitchda01,10.8,0.489,0.38,0.101,1.7,7.0,4.4,22.5,1.3,1.0,11.5,20.6,-0.5,0.6,0.1,0.003,-2.1,-1.7,-3.8,-0.9,None,0,2022
10.0,Donovan Mitchell,25.0,UTA,SG,67.0,67.0,2266.0,617.0,1376.0,0.448,232.0,654.0,0.355,385.0,722.0,0.533,0.533,267.0,313.0,0.853,55.0,227.0,282.0,358.0,99.0,12.0,200.0,164.0,1733.0,0.0,AS,mitchdo01,21.6,0.572,0.475,0.227,2.7,10.6,6.8,27.7,2.2,0.5,11.7,32.9,4.7,2.5,7.2,0.152,4.6,-0.3,4.3,3.6,None,0,2022
72.0,Evan Mobley,20.0,CLE,PF,69.0,69.0,2331.0,422.0,830.0,0.508,23.0,92.0,0.25,399.0,738.0,0.541,0.522,167.0,252.0,0.663,143.0,427.0,570.0,174.0,56.0,115.0,133.0,147.0,1034.0,0.0,ROY-2,mobleev01,16.1,0.549,0.111,0.304,6.9,19.8,13.5,11.6,1.2,4.4,12.4,20.4,1.5,3.7,5.2,0.107,-0.9,1.5,0.6,1.5,None,0,2022
70.0,Malik Monk,23.0,LAL,SG,76.0,37.0,2139.0,391.0,826.0,0.473,173.0,442.0,0.391,218.0,384.0,0.568,0.578,93.0,117.0,0.795,37.0,219.0,256.0,218.0,61.0,29.0,122.0,138.0,1048.0,0.0,,monkma01,14.4,0.597,0.535,0.142,1.9,11.0,6.4,15.2,1.4,1.2,12.2,20.1,2.3,1.4,3.6,0.081,0.5,-1.0,-0.5,0.8,None,0,2022
447.0,Greg Monroe,31.0,4TM,C,14.0,0.0,195.0,32.0,57.0,0.561,0.0,0.0,,32.0,57.0,0.561,0.561,12.0,23.0,0.522,30.0,34.0,64.0,22.0,8.0,10.0,12.0,24.0,76.0,0.0,,monrogr01,19.5,0.566,0.0,0.404,16.9,18.8,17.7,16.2,2.0,4.8,15.2,17.3,0.4,0.3,0.7,0.169,-0.3,0.7,0.4,0.1,None,0,2022
343.0,Moses Moody,19.0,GSW,SG,52.0,11.0,607.0,80.0,183.0,0.437,40.0,110.0,0.364,40.0,73.0,0.548,0.546,28.0,36.0,0.778,17.0,63.0,80.0,23.0,7.0,10.0,13.0,43.0,228.0,0.0,,moodymo01,10.5,0.573,0.601,0.197,3.2,11.0,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,0.101,-1.4,-1.1,-2.5,-0.1,None,0,2022
599.0,Matt Mooney,25.0,NYK,SG,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,moonema01,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,43.8,-0.1,0.0,0.0,-0.915,-33.9,11.5,-22.3,0.0,None,0,2022
461.0,Xavier Moon,27.0,LAC,SG,10.0,0.0,137.0,25.0,51.0,0.49,5.0,14.0,0.357,20.0,37.0,0.541,0.539,3.0,5.0,0.6,2.0,12.0,14.0,24.0,7.0,3.0,6.0,9.0,58.0,0.0,,moonxa01,16.2,0.545,0.275,0.098,1.6,9.0,5.4,27.0,2.5,1.9,10.1,19.0,0.2,0.2,0.3,0.121,-1.1,1.0,-0.1,0.1,None,0,2022
16.0,Ja Morant,22.0,MEM,PG,57.0,57.0,1889.0,580.0,1177.0,0.493,88.0,256.0,0.344,492.0,921.0,0.534,0.53,316.0,415.0,0.761,77.0,248.0,325.0,384.0,66.0,22.0,196.0,86.0,1564.0,1.0,MVP-7MIP-1ASNBA2,moranja01,24.4,0.575,0.218,0.353,4.2,14.1,9.0,34.1,1.7,1.0,12.6,33.7,4.6,2.1,6.7,0.171,6.2,-0.1,6.1,3.9,NBA2,2,2022
552.0,Juwan Morgan,24.0,2TM,PF,2.0,0.0,31.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.833,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,,morgaju01,8.3,0.833,0.667,0.0,6.6,7.4,7.0,4.2,0.0,0.0,0.0,4.1,0.1,0.0,0.1,0.124,-3.3,-3.9,-7.1,0.0,None,0,2022
577.0,Jaylen Morris,26.0,SAS,SG,3.0,0.0,16.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,morrija01,-11.4,0.129,0.333,0.667,0.0,13.2,6.6,14.0,0.0,0.0,11.4,23.1,-0.1,0.0,-0.1,-0.376,-15.8,-5.7,-21.5,-0.1,None,0,2022
406.0,Markieff Morris,32.0,MIA,PF,17.0,1.0,298.0,54.0,114.0,0.474,13.0,39.0,0.333,41.0,75.0,0.547,0.531,8.0,9.0,0.889,17.0,28.0,45.0,23.0,6.0,1.0,20.0,33.0,129.0,0.0,,morrima02,10.9,0.547,0.342,0.079,6.6,10.5,8.6,12.1,1.0,0.4,14.5,20.6,0.0,0.3,0.3,0.054,-1.5,-0.4,-1.9,0.0,None,0,2022
118.0,Marcus Morris,32.0,LAC,PF,54.0,54.0,1564.0,300.0,691.0,0.434,101.0,275.0,0.367,199.0,416.0,0.478,0.507,129.0,148.0,0.872,26.0,213.0,239.0,113.0,28.0,18.0,69.0,115.0,830.0,0.0,,morrima03,13.7,0.549,0.398,0.214,1.8,14.0,8.1,11.3,0.9,1.0,8.4,23.2,0.9,1.5,2.4,0.074,-0.3,-1.0,-1.4,0.3,None,0,2022
87.0,Monte Morris,26.0,DEN,PG,75.0,74.0,2239.0,374.0,773.0,0.484,124.0,314.0,0.395,250.0,459.0,0.545,0.564,73.0,84.0,0.869,27.0,199.0,226.0,333.0,56.0,14.0,78.0,92.0,945.0,0.0,,morrimo01,14.7,0.583,0.406,0.109,1.4,9.6,5.6,21.4,1.2,0.6,8.8,17.4,3.9,1.5,5.4,0.116,0.8,-0.8,0.0,1.1,None,0,2022
