Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
246,Timothé Luwawu-Cabarrot,21,PHI,SF,69,19,1190,8.5,.536,.446,.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,0.0,0.8,0.8,.034,-3.9,-0.7,-4.6,-0.8,,luwawti01
247,Nemanja Bjelica,28,MIN,PF,65,1,1190,11.0,.526,.497,.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,.059,-1.8,0.2,-1.6,0.1,,bjeline01
248,J.R. Smith,31,CLE,SG,41,35,1187,8.1,.484,.761,.042,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,.034,-1.8,-0.2,-2.1,0.0,,smithjr01
249,Derrick Favors,25,UTA,PF,50,39,1186,15.8,.512,.024,.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,0.5,2.2,2.7,.109,-1.2,1.2,-0.1,0.6,,favorde01
250,Troy Daniels,25,MEM,SG,67,3,1183,10.4,.531,.717,.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,0.5,0.8,1.3,.051,0.2,-1.9,-1.8,0.0,,danietr01
251,Justin Hamilton,26,BRK,C,64,7,1177,13.6,.550,.475,.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,1.0,1.0,2.1,.084,-0.5,-0.3,-0.8,0.4,,hamilju01
252,Ben McLemore,23,SAC,SG,61,27,1176,9.8,.538,.406,.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,.015,-2.5,-1.7,-4.2,-0.6,,mclembe01
253,Aron Baynes,30,DET,C,75,2,1163,13.1,.570,.000,.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,.123,-3.2,0.5,-2.7,-0.2,,baynear01
254,Trey Lyles,21,UTA,PF,71,4,1158,9.9,.464,.465,.180,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,.031,-2.2,0.0,-2.2,-0.1,,lylestr01
255,Jeremy Lamb,24,CHO,SG,62,5,1143,17.0,.550,.297,.263,2.9,22.6,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,.115,0.5,0.1,0.5,0.7,,lambje01
256,Brandon Knight,25,PHO,SG,54,5,1140,12.4,.502,.265,.293,2.3,9.1,5.6,17.8,1.1,0.4,12.9,25.0,0.1,0.2,0.3,.015,-0.8,-2.1,-2.8,-0.2,,knighbr03
257,Joe Harris,25,BRK,SG,52,11,1138,9.0,.558,.610,.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,0.1,0.6,0.8,.032,-2.6,-0.9,-3.5,-0.4,,harrijo01
258,Ian Clark,25,GSW,SG,77,0,1137,13.1,.575,.376,.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,1.0,1.3,2.3,.099,-1.0,-0.5,-1.5,0.1,,clarkia01
259,Jahlil Okafor,21,PHI,C,50,33,1134,14.8,.546,.000,.335,7.8,15.5,11.7,9.0,0.9,3.4,14.4,24.1,0.1,1.1,1.2,.050,-1.9,-0.6,-2.5,-0.1,,okafoja01
260,Mirza Teletović,31,MIL,PF,70,2,1133,8.8,.515,.730,.108,1.1,15.4,8.3,6.4,0.5,1.0,7.8,19.1,-0.1,0.7,0.6,.025,-1.7,-2.1,-3.8,-0.5,,teletmi01
261,Tyler Ulis,21,PHO,PG,61,15,1123,13.0,.474,.181,.162,1.9,7.5,4.6,30.5,2.0,0.4,14.1,20.3,0.3,0.4,0.7,.029,-0.9,-1.4,-2.4,-0.1,,ulisty01
262,John Henson,26,MIL,C,58,39,1123,15.3,.550,.003,.346,9.6,20.8,15.3,7.7,1.3,6.1,12.7,16.6,1.2,1.6,2.7,.116,-2.3,0.7,-1.6,0.1,,hensojo01
263,Timofey Mozgov,30,LAL,C,54,52,1104,12.3,.553,.003,.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,0.7,0.4,1.1,.048,-2.9,-1.5,-4.3,-0.7,,mozgoti01
264,Tarik Black,25,LAL,C,67,16,1091,15.0,.560,.007,.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,.105,-2.3,-0.9,-3.2,-0.3,,blackta01
265,Lucas Nogueira,24,TOR,C,57,6,1088,15.5,.682,.077,.429,8.5,16.8,12.7,5.4,2.4,7.1,19.9,9.5,1.7,2.0,3.7,.164,-1.0,3.0,2.0,1.1,,noguelu01
266,Devin Harris,33,DAL,PG,65,0,1087,13.8,.549,.519,.378,1.1,13.0,6.8,20.0,2.1,0.6,12.5,19.7,1.1,1.1,2.2,.096,-1.0,0.7,-0.4,0.4,,harride01
267,Patrick McCaw,21,GSW,SG,71,20,1074,8.6,.540,.502,.151,2.3,7.6,5.1,9.0,1.4,1.1,12.1,11.9,0.5,1.2,1.7,.077,-2.4,0.1,-2.4,-0.1,,mccawpa01
268,Jason Smith,30,WAS,C,74,3,1068,13.6,.598,.237,.155,6.8,20.4,13.6,5.0,1.0,4.2,14.2,16.7,1.0,1.3,2.3,.103,-2.1,0.4,-1.8,0.1,,smithja02
269,Luke Babbitt,27,MIA,SF,68,55,1065,8.3,.563,.747,.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,0.8,1.0,1.8,.081,-2.0,-0.1,-2.0,0.0,,babbilu01
270,Montrezl Harrell,23,HOU,C,58,14,1064,19.2,.662,.020,.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,3.1,1.0,4.1,.183,0.9,0.1,1.0,0.8,,harremo01
271,Álex Abrines,23,OKC,SG,68,6,1055,10.1,.560,.724,.144,1.9,7.1,4.5,5.5,1.7,0.6,8.3,15.9,1.2,0.9,2.1,.096,-1.3,-0.4,-1.6,0.1,,abrinal01
272,Nerlens Noel,22,2TM,C,51,19,1047,20.4,.622,.003,.359,9.8,22.3,15.9,8.1,3.1,4.0,12.5,17.6,2.1,1.9,4.0,.181,0.1,2.3,2.4,1.2,,noelne01
272,Nerlens Noel,22,PHI,C,29,7,564,20.8,.634,.006,.360,9.0,19.2,14.1,9.0,3.7,3.7,12.5,17.8,1.1,1.0,2.2,.184,0.4,2.8,3.2,0.7,,noelne01
272,Nerlens Noel,22,DAL,C,22,12,483,19.8,.606,.000,.358,10.8,26.0,18.0,7.0,2.4,4.5,12.4,17.3,0.9,0.9,1.8,.178,-0.2,1.7,1.4,0.4,,noelne01
273,Cristiano Felício,24,CHI,C,66,0,1040,15.3,.603,.000,.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,2.1,1.3,3.4,.158,-0.6,-0.1,-0.7,0.3,,feliccr01
274,Willie Reed,26,MIA,C,71,5,1031,17.1,.578,.014,.309,13.7,22.0,17.8,3.9,0.9,3.6,8.7,15.3,2.1,1.5,3.6,.168,-0.9,0.0,-0.9,0.3,,reedwi02
275,Brandon Rush,31,MIN,SG,47,33,1030,6.6,.505,.610,.096,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,.019,-2.0,-0.5,-2.5,-0.1,,rushbr01
276,Jerian Grant,24,CHI,PG,63,28,1028,13.2,.555,.445,.243,1.8,9.9,5.8,17.4,2.3,0.6,11.7,16.0,1.4,1.2,2.5,.119,-1.3,1.4,0.1,0.6,,grantje02
277,Kyle Anderson,23,SAS,SF,72,14,1020,12.5,.525,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,.127,-1.4,3.2,1.8,1.0,,anderky01
278,Mindaugas Kuzminskas,27,NYK,SF,68,5,1016,12.4,.533,.455,.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,0.8,0.4,1.2,.055,-0.6,-1.4,-1.9,0.0,,kuzmimi01
279,Joakim Noah,31,NYK,C,46,46,1015,15.2,.491,.005,.386,17.1,25.6,21.4,14.1,1.5,3.0,19.7,12.6,1.0,1.2,2.2,.106,-0.9,0.4,-0.5,0.4,,noahjo01
280,Rudy Gay,30,SAC,SF,30,30,1013,17.9,.559,.256,.312,4.0,17.5,10.8,14.1,2.2,2.3,12.8,25.8,0.8,1.0,1.8,.087,1.4,0.5,1.9,1.0,,gayru01
281,C.J. Watson,32,ORL,PG,62,9,1012,9.3,.507,.423,.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,.041,-3.8,0.2,-3.6,-0.4,,watsocj01
282,Bobby Portis,21,CHI,PF,64,13,1000,14.9,.545,.256,.157,8.0,24.0,16.0,5.7,0.8,0.9,8.4,19.1,1.1,1.2,2.4,.114,-0.6,-0.9,-1.5,0.1,,portibo01
283,Taurean Prince,22,ATL,SF,59,10,981,9.8,.513,.358,.330,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,.054,-3.5,1.7,-1.8,0.0,,princta02
284,Joffrey Lauvergne,25,2TM,C,70,1,980,12.6,.509,.292,.217,8.0,20.2,14.1,10.8,1.3,0.5,13.2,18.5,0.4,1.1,1.5,.075,-1.5,-0.7,-2.2,-0.1,,lauvejo01
284,Joffrey Lauvergne,25,OKC,PF,50,0,739,12.9,.531,.320,.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,0.6,0.8,1.4,.091,-1.0,-0.5,-1.6,0.1,,lauvejo01
284,Joffrey Lauvergne,25,CHI,C,20,1,241,11.6,.451,.217,.163,9.3,21.2,15.2,12.2,1.5,0.0,14.0,20.7,-0.2,0.3,0.1,.025,-2.9,-1.2,-4.1,-0.1,,lauvejo01
285,Denzel Valentine,23,CHI,SG,57,0,976,7.3,.492,.722,.063,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,-0.5,1.1,0.6,.031,-3.5,0.1,-3.3,-0.3,,valende01
286,Semaj Christon,24,OKC,PG,64,1,973,5.7,.387,.283,.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,.006,-4.8,-0.3,-5.1,-0.8,,chrisse01
287,Lance Thomas,28,NYK,PF,46,15,968,8.4,.516,.348,.209,3.5,12.3,7.9,5.0,1.1,0.4,8.6,13.1,0.6,0.4,0.9,.046,-2.4,-1.1,-3.5,-0.4,,thomala01
288,Leandro Barbosa,34,PHO,SG,67,0,963,11.5,.509,.250,.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.3,0.4,0.6,.031,-1.7,-0.9,-2.5,-0.1,,barbole01
289,Mario Hezonja,21,ORL,SF,65,2,960,7.2,.450,.436,.152,2.2,14.7,8.3,9.6,1.5,1.3,14.1,18.8,-1.4,0.8,-0.7,-0.033,-4.1,-0.9,-5.0,-0.7,,hezonma01
290,Michael Beasley,28,MIL,PF,56,6,935,17.8,.584,.106,.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,.092,0.0,-0.8,-0.8,0.3,,beaslmi01
291,Al Jefferson,32,IND,C,66,1,931,18.9,.526,.002,.180,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,1.2,1.1,2.3,.119,-0.3,-1.1,-1.4,0.1,,jeffeal01
292,Salah Mejri,30,DAL,C,73,11,905,14.8,.650,.022,.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,1.3,1.7,3.0,.159,-3.0,2.3,-0.7,0.3,,mejrisa01
293,Aaron Brooks,32,IND,PG,65,0,894,9.5,.507,.427,.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,-0.2,0.5,0.3,.016,-2.4,-1.2,-3.7,-0.4,,brookaa01
294,Khris Middleton,25,MIL,SF,29,23,889,15.0,.570,.312,.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,0.7,0.9,1.6,.085,-0.4,0.1,-0.3,0.4,,middlkh01
295,Jeremy Lin,28,BRK,PG,36,33,883,19.2,.566,.390,.353,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,1.3,0.8,2.1,.116,1.9,0.1,2.0,0.9,,linje01
296,Lavoy Allen,27,IND,PF,61,5,871,11.6,.485,.006,.196,13.7,14.5,14.1,9.1,1.0,2.4,13.7,10.9,0.9,0.8,1.7,.093,-1.5,-0.2,-1.7,0.1,,allenla01
297,Pascal Siakam,22,TOR,PF,55,38,859,11.5,.523,.034,.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,0.4,1.2,1.6,.089,-3.0,0.7,-2.4,-0.1,,siakapa01
298,Ron Baker,23,NYK,SG,52,13,857,7.5,.456,.396,.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-0.6,,bakerro01
299,David West,36,GSW,C,68,0,854,16.6,.571,.032,.222,6.5,18.8,13.0,24.1,2.4,4.4,22.0,17.9,0.9,1.7,2.6,.148,-0.7,3.5,2.8,1.0,,westda01
300,Michael Carter-Williams,25,CHI,PG,45,19,846,9.9,.437,.209,.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,.013,-4.5,1.3,-3.2,-0.3,,cartemi01
301,Paul Zipser,22,CHI,SF,44,18,843,6.9,.503,.448,.181,1.9,14.2,8.0,6.1,0.9,1.5,14.4,14.4,-0.3,0.8,0.5,.030,-4.2,-0.2,-4.4,-0.5,,zipsepa01
302,Juancho Hernangómez,21,DEN,PF,62,9,842,13.4,.592,.504,.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,1.2,0.6,1.8,.104,0.1,-0.2,-0.1,0.4,,hernaju01
303,Mike Dunleavy,36,2TM,SF,53,2,841,10.1,.573,.609,.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,0.8,0.7,1.5,.086,-1.3,-0.1,-1.4,0.1,,dunlemi02
303,Mike Dunleavy,36,CLE,SF,23,2,366,7.6,.539,.633,.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,0.1,0.2,0.3,.041,-2.7,-0.4,-3.1,-0.1,,dunlemi02
303,Mike Dunleavy,36,ATL,SF,30,0,475,11.9,.597,.592,.200,3.1,12.5,7.9,9.5,0.9,0.9,9.0,14.3,0.7,0.5,1.2,.120,-0.3,0.2,-0.1,0.2,,dunlemi02
304,Ramon Sessions,30,CHO,PG,50,1,811,12.4,.495,.236,.449,1.5,8.5,4.9,24.2,1.7,0.3,12.7,20.1,0.3,0.6,0.9,.055,-2.0,-0.4,-2.4,-0.1,,sessira01
305,Wesley Johnson,29,LAC,SF,68,3,810,8.4,.448,.590,.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,-0.3,1.2,0.9,.051,-3.1,1.1,-2.0,0.0,,johnswe01
306,Dāvis Bertāns,24,SAS,PF,67,6,808,12.9,.609,.739,.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,.135,0.5,0.8,1.3,0.7,,bertada01
307,Derrick Williams,25,2TM,PF,50,11,804,10.6,.537,.398,.365,2.6,15.1,8.9,5.1,0.9,0.7,9.0,17.2,0.4,0.6,1.1,.064,-1.9,-1.0,-2.9,-0.2,,willide02
307,Derrick Williams,25,MIA,PF,25,11,377,10.1,.465,.328,.365,4.7,16.9,10.7,5.6,1.2,1.0,8.1,20.4,-0.1,0.4,0.3,.038,-2.9,-0.5,-3.4,-0.1,,willide02
307,Derrick Williams,25,CLE,PF,25,0,427,11.1,.628,.486,.364,0.8,13.5,7.4,4.7,0.6,0.4,10.1,14.4,0.6,0.2,0.8,.086,-1.0,-1.5,-2.5,-0.1,,willide02
308,Spencer Hawes,28,2TM,PF,54,1,797,15.6,.562,.292,.188,5.3,21.5,13.4,16.5,0.9,3.3,14.0,19.8,0.7,1.0,1.7,.102,-0.3,0.8,0.5,0.5,,hawessp01
308,Spencer Hawes,28,CHO,PF,35,1,626,14.8,.545,.252,.156,5.6,20.1,12.8,16.1,1.0,3.6,14.7,19.6,0.3,0.8,1.1,.086,-1.1,0.9,-0.1,0.3,,hawessp01
308,Spencer Hawes,28,MIL,PF,19,0,171,18.6,.620,.441,.305,4.1,26.3,15.3,17.7,0.6,2.1,11.9,20.3,0.4,0.2,0.6,.160,2.3,0.5,2.8,0.2,,hawessp01
309,Ed Davis,27,POR,PF,46,12,789,11.5,.563,.000,.570,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,1.0,0.7,1.7,.104,-3.2,-0.8,-4.1,-0.4,,davised01
310,Tyreke Evans,27,2TM,SF,40,6,788,15.5,.501,.319,.249,1.8,17.2,9.5,25.9,2.2,1.0,12.9,26.7,-0.2,0.9,0.7,.045,-0.1,0.5,0.4,0.5,,evansty01
310,Tyreke Evans,27,NOP,SF,26,0,474,15.8,.491,.308,.256,1.3,17.9,9.6,31.2,2.4,0.7,13.4,27.2,-0.1,0.7,0.5,.053,-0.9,0.9,0.0,0.2,,evansty01
310,Tyreke Evans,27,SAC,SF,14,6,314,14.9,.516,.336,.238,2.6,16.0,9.4,17.7,1.9,1.5,12.2,26.0,0.0,0.3,0.2,.034,1.0,-0.1,0.9,0.2,,evansty01
311,Joel Embiid,22,PHI,C,31,31,786,24.1,.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,.117,1.9,2.7,4.5,1.3,ROY-3,embiijo01
312,DeAndre Liggins,28,2TM,SG,62,19,777,7.5,.476,.324,.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,-0.4,0.9,0.5,.031,-4.5,2.4,-2.2,0.0,,liggide01
312,DeAndre Liggins,28,CLE,SG,61,19,752,7.2,.473,.331,.272,2.6,11.9,7.4,9.5,3.0,1.5,21.6,11.5,-0.5,0.9,0.4,.025,-4.6,2.4,-2.3,-0.1,,liggide01
312,DeAndre Liggins,28,DAL,SG,1,0,25,17.6,.546,.167,.500,13.3,19.5,16.3,0.0,4.2,0.0,0.0,13.8,0.1,0.0,0.1,.194,-1.3,2.4,1.0,0.0,,liggide01
313,Tyus Jones,20,MIN,PG,60,0,774,13.8,.523,.403,.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,1.0,0.6,1.5,.096,-0.6,0.7,0.2,0.4,,jonesty01
314,J.J. Barea,32,DAL,PG,35,6,771,17.2,.521,.431,.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,.080,3.0,-1.5,1.5,0.7,,bareajo01
315,Hollis Thompson,25,2TM,SG,40,9,752,7.9,.482,.475,.145,2.8,13.5,8.1,6.8,1.3,0.6,4.9,13.0,0.1,0.6,0.7,.047,-2.9,0.3,-2.6,-0.1,,thompho01
315,Hollis Thompson,25,PHI,SG,31,1,561,9.0,.510,.447,.126,2.9,13.6,8.2,7.0,1.2,0.8,5.1,13.7,0.3,0.4,0.7,.060,-2.3,-0.1,-2.4,-0.1,,thompho01
315,Hollis Thompson,25,NOP,SG,9,8,191,4.7,.378,.585,.220,2.2,13.3,7.7,6.3,1.5,0.0,4.3,10.9,-0.2,0.2,0.0,.007,-4.7,1.6,-3.1,-0.1,,thompho01
316,JaVale McGee,29,GSW,C,77,10,739,25.2,.642,.009,.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2.0,1.5,3.5,.225,1.0,0.2,1.2,0.6,,mcgeeja01
317,Jodie Meeks,29,ORL,SG,36,10,738,13.1,.567,.535,.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,.073,-1.3,-0.4,-1.8,0.1,,meeksjo01
318,Tomáš Satoranský,25,WAS,SG,57,3,719,8.5,.477,.252,.224,3.9,9.1,6.5,16.7,1.8,0.7,19.0,12.1,0.1,0.5,0.6,.040,-3.1,0.7,-2.4,-0.1,,satorto01
319,Anthony Morrow,31,2TM,SG,49,7,714,10.1,.505,.528,.147,1.9,2.9,2.4,5.2,1.7,0.2,2.2,16.4,0.7,0.5,1.2,.083,-1.8,-0.5,-2.3,0.0,,morroan01
319,Anthony Morrow,31,OKC,SG,40,7,627,9.2,.491,.534,.117,1.9,3.2,2.6,4.5,1.7,0.3,2.5,16.3,0.4,0.4,0.9,.069,-2.3,-0.5,-2.8,-0.1,,morroan01
319,Anthony Morrow,31,CHI,SG,9,0,87,16.0,.606,.483,.379,1.2,1.2,1.2,10.4,1.2,0.0,0.0,17.0,0.3,0.0,0.3,.190,1.7,-0.2,1.5,0.1,,morroan01
320,Alan Williams,24,PHO,C,47,0,708,19.5,.547,.004,.419,14.0,31.2,22.4,5.2,1.8,3.7,10.5,20.9,1.1,0.9,2.1,.142,-0.8,-0.6,-1.3,0.1,,willial03
321,Trey Burke,24,WAS,PG,57,0,703,10.8,.532,.275,.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,0.3,0.3,0.5,.036,-1.3,-1.8,-3.0,-0.2,,burketr01
322,Rodney Stuckey,30,IND,PG,39,0,696,9.5,.483,.246,.439,1.0,12.4,6.8,17.7,1.2,0.0,15.4,22.2,-0.5,0.4,-0.1,-0.006,-3.2,-1.2,-4.4,-0.4,,stuckro01
323,Kris Humphries,31,ATL,PF,56,4,689,13.6,.514,.252,.383,9.7,23.0,16.4,6.4,1.1,2.6,10.1,17.6,0.6,1.1,1.6,.115,-2.0,-0.1,-2.0,0.0,,humphkr01
324,Roy Hibbert,30,2TM,C,48,13,682,13.5,.614,.000,.510,8.7,15.9,12.3,4.6,0.6,5.9,15.1,14.0,1.0,0.8,1.8,.129,-3.2,0.9,-2.3,0.0,,hibbero01
324,Roy Hibbert,30,CHO,C,42,13,671,13.5,.613,.000,.521,8.6,16.0,12.3,4.5,0.6,5.8,14.9,14.0,1.0,0.8,1.8,.129,-3.2,0.8,-2.4,-0.1,,hibbero01
324,Roy Hibbert,30,DEN,C,6,0,11,16.3,.667,.000,.000,10.1,10.0,10.0,13.5,0.0,14.1,25.0,15.5,0.0,0.0,0.0,.119,-4.6,4.1,-0.5,0.0,,hibbero01
325,Chandler Parsons,28,MEM,SF,34,34,675,7.7,.436,.419,.194,1.0,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,.015,-3.6,-0.2,-3.8,-0.3,,parsoch01
326,Alec Burks,25,UTA,SG,42,0,653,11.6,.501,.306,.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,-0.1,0.9,0.8,.056,-2.2,0.0,-2.3,0.0,,burksal01
327,Omri Casspi,28,3TM,PF,36,2,643,10.0,.526,.262,.177,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,0.1,0.4,0.5,.038,-2.6,-0.5,-3.2,-0.2,,casspom01
327,Omri Casspi,28,SAC,PF,22,2,397,11.4,.511,.248,.179,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,0.1,0.3,0.4,.043,-1.8,-0.9,-2.6,-0.1,,casspom01
327,Omri Casspi,28,NOP,PF,1,0,24,10.0,.667,.444,.000,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,0.0,0.0,0.0,.015,-2.0,-3.3,-5.3,0.0,,casspom01
327,Omri Casspi,28,MIN,PF,13,0,222,7.5,.542,.263,.211,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,0.0,0.2,0.1,.032,-4.3,0.4,-3.9,-0.1,,casspom01
328,Darrell Arthur,28,DEN,PF,41,7,639,12.8,.583,.544,.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,.081,0.1,-0.2,-0.1,0.3,,arthuda01
329,Jakob Poeltl,21,TOR,C,54,4,626,12.2,.589,.000,.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,.125,-3.0,-0.1,-3.1,-0.2,,poeltja01
330,Justise Winslow,20,MIA,SF,18,15,625,8.2,.399,.156,.209,4.0,12.7,8.3,15.5,2.1,0.8,11.8,19.8,-0.9,0.8,-0.1,-0.009,-4.6,0.8,-3.8,-0.3,,winslju01
331,Skal Labissière,20,SAC,PF,33,12,612,16.8,.577,.037,.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,0.7,0.5,1.3,.099,-0.9,-1.4,-2.3,0.0,,labissk01
332,Ivica Zubac,19,LAL,C,38,11,609,17.0,.547,.013,.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,0.6,0.5,1.1,.086,-1.2,-0.6,-1.7,0.0,,zubaciv01
333,Isaiah Canaan,25,CHI,SG,39,0,592,8.1,.483,.543,.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.6,0.5,.042,-3.6,0.4,-3.3,-0.2,,canaais01
334,Tyler Ennis,22,2TM,PG,53,2,588,10.9,.521,.337,.120,1.6,6.8,4.2,21.7,2.1,0.3,17.0,19.1,0.1,0.3,0.4,.031,-2.4,-0.8,-3.2,-0.2,,ennisty01
334,Tyler Ennis,22,HOU,PG,31,0,196,4.0,.444,.250,.047,2.2,8.4,5.3,24.5,1.5,0.0,26.9,19.3,-0.4,0.1,-0.2,-0.061,-6.4,-1.6,-8.0,-0.3,,ennisty01
334,Tyler Ennis,22,LAL,PG,22,2,392,14.3,.553,.375,.153,1.3,6.1,3.6,20.3,2.4,0.4,12.0,19.0,0.5,0.1,0.6,.077,-0.5,-0.4,-0.8,0.1,,ennisty01
335,Alexis Ajinça,28,NOP,C,39,15,584,12.9,.529,.022,.225,8.3,23.8,16.0,3.1,1.7,3.1,13.7,17.2,0.0,0.9,1.0,.080,-4.0,0.7,-3.3,-0.2,,ajincal01
336,Andrew Bogut,32,2TM,C,27,21,583,9.3,.460,.012,.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,.055,-5.2,2.6,-2.6,-0.1,,bogutan01
336,Andrew Bogut,32,DAL,C,26,21,582,9.4,.460,.012,.136,10.7,34.0,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,.055,-5.1,2.6,-2.5,-0.1,,bogutan01
336,Andrew Bogut,32,CLE,C,1,0,1,-35.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.020,-50.1,5.1,-45.0,0.0,,bogutan01
337,Brandon Bass,31,LAC,PF,52,0,577,19.7,.650,.016,.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,.186,1.2,-0.8,0.4,0.4,,bassbr01
338,Marcus Thornton,29,WAS,SG,33,1,575,10.4,.494,.381,.129,4.3,10.5,7.5,10.1,1.6,0.4,10.1,18.7,0.1,0.4,0.5,.042,-1.7,-0.7,-2.4,-0.1,,thornma01
339,Dragan Bender,19,PHO,PF,43,0,574,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4,,bendedr01
340,Thon Maker,19,MIL,C,57,34,562,14.0,.558,.409,.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,0.8,0.5,1.3,.113,-1.1,-0.9,-2.0,0.0,,makerth01
341,Thomas Robinson,25,LAL,PF,48,1,560,17.3,.535,.005,.337,15.8,28.1,21.8,8.8,2.3,1.3,17.0,20.7,0.3,0.6,0.9,.079,-1.1,-1.0,-2.1,0.0,,robinth01
342,Beno Udrih,34,DET,PG,39,0,560,16.2,.535,.162,.173,1.1,10.3,5.6,35.4,1.2,0.0,14.5,19.6,0.8,0.5,1.3,.113,0.6,-0.2,0.3,0.3,,udrihbe01
